date,platform,campaign,ad_set,impressions,clicks,spend,conversions,ctr,cpc,audience,geo,device
2024-07-20,Meta Ads,Retargeting,Carousel,48612,1248,659.62,71,2.57,0.53,Interest-Based,CA,Desktop
2024-07-20,Meta Ads,Conversion Boost,Desktop,14427,2565,703.88,5,17.78,0.27,Lookalike,CA,Tablet
2024-07-20,Google Ads,Lead Gen,Search,9781,211,1389.83,33,2.16,6.59,Broad,IN,Mobile
2024-07-20,Meta Ads,Lead Gen,Video,21495,2388,1277.92,57,11.11,0.54,Broad,US,Desktop
2024-07-21,Meta Ads,Brand Awareness,Video,32733,844,177.41,32,2.58,0.21,Interest-Based,IN,Tablet
2024-07-21,Google Ads,Retargeting,Desktop,7883,2449,1354.66,44,31.07,0.55,Interest-Based,US,Tablet
2024-07-21,Google Ads,Retargeting,Carousel,45371,1584,1156.62,96,3.49,0.73,Custom,US,Mobile
2024-07-21,Google Ads,Retargeting,Display,5585,2055,1444.13,2,36.79,0.7,Broad,US,Desktop
2024-07-21,Google Ads,Conversion Boost,Desktop,6828,2024,939.83,96,29.64,0.46,Broad,AU,Mobile
2024-07-21,Meta Ads,Retargeting,Mobile,27923,890,540.33,2,3.19,0.61,Lookalike,US,Mobile
2024-07-21,Meta Ads,Conversion Boost,Video,47663,405,1047.7,99,0.85,2.59,Lookalike,UK,Mobile
2024-07-21,Google Ads,Brand Awareness,Mobile,17864,1713,761.3,15,9.59,0.44,Interest-Based,AU,Desktop
2024-07-21,Meta Ads,Lead Gen,Carousel,43299,2152,1286.62,42,4.97,0.6,Lookalike,CA,Desktop
2024-07-21,Google Ads,Conversion Boost,Video,47336,2598,44.66,87,5.49,0.02,Custom,UK,Tablet
2024-07-21,Google Ads,Brand Awareness,Video,22980,1214,1150.02,65,5.28,0.95,Lookalike,UK,Tablet
2024-07-21,Meta Ads,Retargeting,Display,36744,2175,771.66,79,5.92,0.35,Broad,AU,Mobile
2024-07-21,Google Ads,Conversion Boost,Search,41096,1696,256.04,7,4.13,0.15,Interest-Based,AU,Desktop
2024-07-21,Meta Ads,Retargeting,Desktop,18855,1952,1448.14,84,10.35,0.74,Lookalike,IN,Mobile
2024-07-21,Meta Ads,Brand Awareness,Search,31025,2374,1058.22,74,7.65,0.45,Custom,UK,Tablet
2024-07-21,Google Ads,Brand Awareness,Video,13350,2953,403.36,30,22.12,0.14,Custom,IN,Mobile
2024-07-21,Google Ads,Conversion Boost,Search,18483,350,1411.73,44,1.89,4.03,Lookalike,US,Desktop
2024-07-21,Google Ads,Lead Gen,Carousel,30723,594,1073.49,58,1.93,1.81,Broad,AU,Mobile
2024-07-21,Google Ads,Lead Gen,Display,24835,1113,277.37,86,4.48,0.25,Lookalike,AU,Desktop
2024-07-21,Google Ads,Retargeting,Video,26501,1417,1378.77,12,5.35,0.97,Broad,AU,Tablet
2024-07-21,Meta Ads,Brand Awareness,Search,21563,324,911.17,25,1.5,2.81,Interest-Based,US,Tablet
2024-07-21,Meta Ads,Retargeting,Video,18586,2371,910.03,42,12.76,0.38,Lookalike,US,Tablet
2024-07-21,Google Ads,Conversion Boost,Display,15119,1096,1215.55,5,7.25,1.11,Custom,UK,Mobile
2024-07-21,Meta Ads,Conversion Boost,Search,36141,1308,1160.99,99,3.62,0.89,Interest-Based,IN,Tablet
2024-07-21,Meta Ads,Conversion Boost,Mobile,20799,1564,788.84,18,7.52,0.5,Interest-Based,UK,Desktop
2024-07-21,Google Ads,Retargeting,Video,31871,1190,160.33,86,3.73,0.13,Lookalike,AU,Mobile
2024-07-21,Meta Ads,Lead Gen,Carousel,23116,1569,670.33,61,6.79,0.43,Custom,IN,Tablet
2024-07-21,Google Ads,Retargeting,Search,45876,1083,105.54,13,2.36,0.1,Custom,US,Mobile
2024-07-21,Meta Ads,Lead Gen,Carousel,1700,764,922.51,9,44.94,1.21,Interest-Based,CA,Tablet
2024-07-21,Meta Ads,Conversion Boost,Desktop,28368,2447,362.62,79,8.63,0.15,Lookalike,AU,Mobile
2024-07-21,Google Ads,Lead Gen,Carousel,17228,2732,1200.57,3,15.86,0.44,Custom,IN,Desktop
2024-07-21,Google Ads,Brand Awareness,Search,3946,2921,571.54,67,74.02,0.2,Custom,US,Desktop
2024-07-21,Google Ads,Retargeting,Mobile,10464,2096,697.76,24,20.03,0.33,Broad,US,Mobile
2024-07-21,Google Ads,Conversion Boost,Mobile,36258,2483,1212.43,96,6.85,0.49,Lookalike,AU,Mobile
2024-07-21,Meta Ads,Brand Awareness,Search,21900,1664,627.85,80,7.6,0.38,Broad,CA,Desktop
2024-07-21,Google Ads,Retargeting,Mobile,16230,672,1406.23,83,4.14,2.09,Interest-Based,AU,Tablet
2024-07-21,Google Ads,Lead Gen,Desktop,32227,120,200.86,59,0.37,1.67,Lookalike,AU,Tablet
2024-07-21,Meta Ads,Lead Gen,Mobile,10765,2384,590.01,24,22.15,0.25,Custom,UK,Tablet
2024-07-21,Google Ads,Retargeting,Video,40707,552,862.57,0,1.36,1.56,Custom,AU,Mobile
2024-07-21,Meta Ads,Conversion Boost,Mobile,20791,2606,549.27,2,12.53,0.21,Interest-Based,AU,Desktop
2024-07-21,Meta Ads,Retargeting,Carousel,30546,1121,1272.95,13,3.67,1.14,Broad,IN,Mobile
2024-07-21,Meta Ads,Retargeting,Carousel,19061,219,1339.28,48,1.15,6.12,Lookalike,UK,Mobile
2024-07-21,Meta Ads,Lead Gen,Desktop,12030,1011,238.33,42,8.4,0.24,Interest-Based,CA,Mobile
2024-07-21,Meta Ads,Brand Awareness,Display,32934,280,1457.46,21,0.85,5.21,Lookalike,UK,Tablet
2024-07-21,Meta Ads,Brand Awareness,Mobile,16693,1090,1188.54,55,6.53,1.09,Lookalike,UK,Tablet
2024-07-21,Google Ads,Conversion Boost,Desktop,23438,2483,1174.07,28,10.59,0.47,Lookalike,UK,Desktop
2024-07-21,Google Ads,Lead Gen,Desktop,11854,2988,446.58,83,25.21,0.15,Custom,US,Desktop
2024-07-21,Google Ads,Lead Gen,Desktop,48488,1556,73.46,82,3.21,0.05,Interest-Based,AU,Tablet
2024-07-21,Meta Ads,Conversion Boost,Carousel,46026,897,225.58,9,1.95,0.25,Custom,IN,Desktop
2024-07-21,Meta Ads,Brand Awareness,Search,28020,401,185.86,76,1.43,0.46,Interest-Based,UK,Desktop
2024-07-22,Google Ads,Brand Awareness,Mobile,42080,240,362.57,86,0.57,1.51,Broad,CA,Desktop
2024-07-22,Google Ads,Retargeting,Mobile,11651,1250,377.51,24,10.73,0.3,Lookalike,IN,Tablet
2024-07-22,Google Ads,Retargeting,Carousel,39411,1837,310.24,28,4.66,0.17,Lookalike,AU,Desktop
2024-07-22,Meta Ads,Retargeting,Video,29469,1420,1462.38,85,4.82,1.03,Custom,CA,Desktop
2024-07-22,Google Ads,Brand Awareness,Search,23291,1073,1399.04,70,4.61,1.3,Broad,US,Desktop
2024-07-22,Meta Ads,Conversion Boost,Display,33995,1565,1399.53,10,4.6,0.89,Interest-Based,US,Tablet
2024-07-22,Google Ads,Brand Awareness,Mobile,40256,2386,986.29,83,5.93,0.41,Lookalike,UK,Tablet
2024-07-22,Google Ads,Conversion Boost,Carousel,44233,2412,588.83,24,5.45,0.24,Broad,UK,Mobile
2024-07-22,Google Ads,Conversion Boost,Display,4953,1693,1080.43,96,34.18,0.64,Custom,AU,Tablet
2024-07-22,Google Ads,Lead Gen,Search,47734,2174,685.64,93,4.55,0.32,Interest-Based,IN,Mobile
2024-07-22,Google Ads,Retargeting,Display,16312,2307,206.16,75,14.14,0.09,Broad,US,Tablet
2024-07-22,Google Ads,Lead Gen,Carousel,27230,1130,917.29,71,4.15,0.81,Interest-Based,US,Tablet
2024-07-22,Google Ads,Lead Gen,Display,29715,2850,146.71,77,9.59,0.05,Lookalike,CA,Desktop
2024-07-22,Meta Ads,Brand Awareness,Desktop,13367,611,851.24,62,4.57,1.39,Broad,AU,Mobile
2024-07-22,Meta Ads,Conversion Boost,Video,37835,2036,651.42,17,5.38,0.32,Broad,US,Desktop
2024-07-22,Google Ads,Retargeting,Mobile,41077,2761,380.31,23,6.72,0.14,Broad,AU,Mobile
2024-07-22,Meta Ads,Retargeting,Display,25525,2793,1115.23,74,10.94,0.4,Lookalike,CA,Mobile
2024-07-22,Meta Ads,Lead Gen,Video,5984,2489,92.68,29,41.59,0.04,Lookalike,US,Mobile
2024-07-22,Meta Ads,Retargeting,Mobile,44753,2954,458.58,0,6.6,0.16,Custom,CA,Desktop
2024-07-22,Meta Ads,Conversion Boost,Desktop,20418,2889,36.77,64,14.15,0.01,Custom,UK,Mobile
2024-07-22,Google Ads,Lead Gen,Search,9760,1400,1281.45,10,14.34,0.92,Broad,US,Tablet
2024-07-22,Google Ads,Brand Awareness,Display,39339,2179,1327.78,65,5.54,0.61,Interest-Based,UK,Tablet
2024-07-22,Meta Ads,Brand Awareness,Display,2461,2089,746.44,8,84.88,0.36,Custom,IN,Tablet
2024-07-22,Google Ads,Brand Awareness,Carousel,30293,2874,32.35,60,9.49,0.01,Broad,IN,Tablet
2024-07-22,Google Ads,Brand Awareness,Carousel,44771,2075,70.28,78,4.63,0.03,Lookalike,CA,Mobile
2024-07-22,Google Ads,Lead Gen,Desktop,9544,797,926.81,99,8.35,1.16,Lookalike,CA,Desktop
2024-07-22,Google Ads,Brand Awareness,Search,33588,575,100.79,14,1.71,0.18,Lookalike,AU,Desktop
2024-07-22,Google Ads,Retargeting,Search,41992,1575,1419.57,45,3.75,0.9,Lookalike,AU,Mobile
2024-07-22,Meta Ads,Brand Awareness,Video,12184,1114,352.28,55,9.14,0.32,Lookalike,UK,Mobile
2024-07-22,Meta Ads,Conversion Boost,Carousel,34860,2379,529.73,1,6.82,0.22,Lookalike,IN,Mobile
2024-07-22,Google Ads,Conversion Boost,Carousel,2017,174,1352.46,27,8.63,7.77,Broad,UK,Desktop
2024-07-22,Meta Ads,Retargeting,Carousel,44625,1449,580.62,57,3.25,0.4,Lookalike,US,Mobile
2024-07-22,Google Ads,Conversion Boost,Display,26742,323,1138.93,62,1.21,3.53,Lookalike,AU,Mobile
2024-07-22,Google Ads,Retargeting,Search,19571,1273,227.59,64,6.5,0.18,Interest-Based,IN,Desktop
2024-07-22,Google Ads,Lead Gen,Display,13962,375,229.96,15,2.69,0.61,Interest-Based,AU,Tablet
2024-07-22,Meta Ads,Conversion Boost,Search,15228,616,252.55,28,4.05,0.41,Interest-Based,US,Tablet
2024-07-22,Google Ads,Lead Gen,Mobile,6249,2402,661.59,48,38.44,0.28,Custom,AU,Desktop
2024-07-22,Google Ads,Brand Awareness,Carousel,15517,1973,1296.86,81,12.72,0.66,Lookalike,UK,Mobile
2024-07-22,Google Ads,Brand Awareness,Desktop,10389,594,502.6,56,5.72,0.85,Custom,UK,Tablet
2024-07-22,Meta Ads,Lead Gen,Display,13369,1040,1153.79,51,7.78,1.11,Interest-Based,UK,Mobile
2024-07-22,Google Ads,Conversion Boost,Desktop,12896,2456,58.11,83,19.04,0.02,Interest-Based,UK,Desktop
2024-07-22,Google Ads,Lead Gen,Search,21511,687,691.58,27,3.19,1.01,Lookalike,US,Desktop
2024-07-22,Google Ads,Brand Awareness,Search,37262,1047,341.35,10,2.81,0.33,Interest-Based,CA,Tablet
2024-07-22,Google Ads,Lead Gen,Search,41521,111,799.2,41,0.27,7.2,Interest-Based,AU,Desktop
2024-07-22,Google Ads,Brand Awareness,Mobile,48215,56,476.48,6,0.12,8.51,Custom,UK,Mobile
2024-07-22,Meta Ads,Brand Awareness,Desktop,2216,197,729.73,45,8.89,3.7,Broad,US,Mobile
2024-07-22,Google Ads,Lead Gen,Carousel,30026,1623,929.74,7,5.41,0.57,Interest-Based,CA,Tablet
2024-07-22,Meta Ads,Conversion Boost,Display,47098,1014,1160.73,43,2.15,1.14,Interest-Based,IN,Desktop
2024-07-22,Meta Ads,Retargeting,Mobile,8430,922,822.57,24,10.94,0.89,Interest-Based,CA,Tablet
2024-07-22,Google Ads,Conversion Boost,Search,11220,2033,285.17,82,18.12,0.14,Interest-Based,IN,Mobile
2024-07-23,Google Ads,Conversion Boost,Carousel,29340,1894,860.25,77,6.46,0.45,Lookalike,AU,Mobile
2024-07-23,Meta Ads,Brand Awareness,Desktop,22142,2489,518.01,22,11.24,0.21,Custom,CA,Tablet
2024-07-23,Google Ads,Retargeting,Mobile,36117,1284,566.74,35,3.56,0.44,Interest-Based,US,Desktop
2024-07-23,Google Ads,Conversion Boost,Carousel,27035,1554,1290.43,17,5.75,0.83,Lookalike,UK,Mobile
2024-07-23,Meta Ads,Brand Awareness,Mobile,11661,187,1481.85,78,1.6,7.92,Custom,CA,Desktop
2024-07-23,Google Ads,Retargeting,Carousel,35106,514,1247.58,89,1.46,2.43,Custom,AU,Mobile
2024-07-23,Google Ads,Conversion Boost,Search,41929,167,1182.24,39,0.4,7.08,Interest-Based,CA,Mobile
2024-07-23,Google Ads,Brand Awareness,Video,46318,1237,1238.6,92,2.67,1.0,Broad,US,Desktop
2024-07-23,Google Ads,Conversion Boost,Carousel,21783,966,277.09,6,4.43,0.29,Broad,UK,Tablet
2024-07-23,Meta Ads,Retargeting,Display,27862,1947,857.83,8,6.99,0.44,Custom,CA,Tablet
2024-07-23,Google Ads,Retargeting,Carousel,38556,1935,377.59,95,5.02,0.2,Interest-Based,IN,Mobile
2024-07-23,Google Ads,Retargeting,Search,4788,2834,1299.74,21,59.19,0.46,Broad,AU,Tablet
2024-07-23,Meta Ads,Conversion Boost,Carousel,19210,2187,586.78,50,11.38,0.27,Lookalike,IN,Tablet
2024-07-23,Meta Ads,Retargeting,Search,2044,1614,624.16,20,78.96,0.39,Custom,AU,Tablet
2024-07-23,Meta Ads,Retargeting,Carousel,35926,2844,1479.45,89,7.92,0.52,Interest-Based,UK,Mobile
2024-07-23,Meta Ads,Conversion Boost,Desktop,42131,717,974.8,44,1.7,1.36,Interest-Based,UK,Mobile
2024-07-23,Meta Ads,Retargeting,Video,8229,947,1486.32,66,11.51,1.57,Custom,US,Mobile
2024-07-23,Meta Ads,Conversion Boost,Search,30960,2650,1203.35,59,8.56,0.45,Interest-Based,UK,Tablet
2024-07-23,Google Ads,Brand Awareness,Desktop,20235,373,857.57,78,1.84,2.3,Lookalike,US,Tablet
2024-07-23,Meta Ads,Lead Gen,Mobile,29814,1009,1255.95,29,3.38,1.24,Custom,CA,Tablet
2024-07-23,Google Ads,Brand Awareness,Video,12276,631,875.32,15,5.14,1.39,Custom,AU,Desktop
2024-07-23,Meta Ads,Conversion Boost,Video,39721,2753,1210.74,82,6.93,0.44,Broad,UK,Mobile
2024-07-23,Google Ads,Brand Awareness,Mobile,24718,1813,45.6,98,7.33,0.03,Broad,CA,Mobile
2024-07-23,Meta Ads,Conversion Boost,Mobile,48860,1783,303.53,31,3.65,0.17,Broad,IN,Tablet
2024-07-23,Google Ads,Conversion Boost,Display,21162,2149,564.63,25,10.15,0.26,Broad,IN,Tablet
2024-07-23,Meta Ads,Lead Gen,Mobile,6678,1464,1314.09,31,21.92,0.9,Custom,US,Desktop
2024-07-23,Google Ads,Retargeting,Display,44898,1920,1083.78,37,4.28,0.56,Interest-Based,US,Tablet
2024-07-23,Meta Ads,Retargeting,Display,27360,2435,614.2,13,8.9,0.25,Lookalike,UK,Desktop
2024-07-23,Meta Ads,Brand Awareness,Search,38939,1842,1173.08,31,4.73,0.64,Lookalike,AU,Mobile
2024-07-23,Meta Ads,Retargeting,Desktop,22799,1755,58.42,38,7.7,0.03,Lookalike,AU,Mobile
2024-07-23,Meta Ads,Brand Awareness,Mobile,1410,2986,464.71,5,211.77,0.16,Broad,AU,Mobile
2024-07-23,Google Ads,Brand Awareness,Desktop,12704,764,814.48,81,6.01,1.07,Lookalike,US,Mobile
2024-07-23,Meta Ads,Conversion Boost,Desktop,34576,437,870.49,66,1.26,1.99,Interest-Based,IN,Tablet
2024-07-23,Meta Ads,Conversion Boost,Video,9237,524,796.29,56,5.67,1.52,Custom,US,Tablet
2024-07-23,Meta Ads,Retargeting,Search,27595,2558,1204.68,7,9.27,0.47,Custom,CA,Desktop
2024-07-23,Meta Ads,Conversion Boost,Display,27637,406,788.26,2,1.47,1.94,Interest-Based,AU,Desktop
2024-07-23,Meta Ads,Conversion Boost,Desktop,44479,1215,1303.8,10,2.73,1.07,Broad,US,Tablet
2024-07-23,Meta Ads,Lead Gen,Display,39268,2379,1101.4,61,6.06,0.46,Interest-Based,US,Tablet
2024-07-23,Google Ads,Brand Awareness,Video,9852,1380,1463.17,53,14.01,1.06,Broad,CA,Mobile
2024-07-23,Google Ads,Retargeting,Desktop,13550,2620,856.45,22,19.34,0.33,Interest-Based,IN,Mobile
2024-07-23,Meta Ads,Lead Gen,Mobile,12215,1540,468.94,73,12.61,0.3,Interest-Based,AU,Mobile
2024-07-23,Meta Ads,Brand Awareness,Video,19551,1258,478.36,86,6.43,0.38,Broad,US,Mobile
2024-07-23,Google Ads,Retargeting,Carousel,43759,2200,167.4,6,5.03,0.08,Custom,AU,Mobile
2024-07-23,Meta Ads,Lead Gen,Search,45316,990,62.36,89,2.18,0.06,Broad,AU,Tablet
2024-07-23,Google Ads,Brand Awareness,Carousel,13832,334,544.49,20,2.41,1.63,Lookalike,IN,Tablet
2024-07-23,Meta Ads,Lead Gen,Display,4768,322,506.68,60,6.75,1.57,Interest-Based,CA,Desktop
2024-07-23,Google Ads,Lead Gen,Search,21298,1133,882.09,22,5.32,0.78,Broad,CA,Desktop
2024-07-23,Meta Ads,Brand Awareness,Video,23270,2440,118.77,16,10.49,0.05,Broad,AU,Tablet
2024-07-23,Meta Ads,Brand Awareness,Display,31988,1922,151.39,62,6.01,0.08,Interest-Based,IN,Tablet
2024-07-23,Meta Ads,Brand Awareness,Mobile,9617,1756,1315.95,55,18.26,0.75,Interest-Based,CA,Mobile
2024-07-24,Meta Ads,Brand Awareness,Display,17951,672,891.36,62,3.74,1.33,Broad,US,Tablet
2024-07-24,Google Ads,Lead Gen,Display,12565,2619,200.26,84,20.84,0.08,Broad,AU,Desktop
2024-07-24,Meta Ads,Brand Awareness,Display,46227,1202,852.89,24,2.6,0.71,Lookalike,US,Desktop
2024-07-24,Meta Ads,Lead Gen,Display,21636,475,594.29,58,2.2,1.25,Lookalike,IN,Tablet
2024-07-24,Google Ads,Conversion Boost,Carousel,12445,100,283.16,54,0.8,2.83,Interest-Based,CA,Tablet
2024-07-24,Meta Ads,Conversion Boost,Video,29434,1557,911.48,60,5.29,0.59,Lookalike,IN,Desktop
2024-07-24,Google Ads,Retargeting,Display,41459,2897,648.09,0,6.99,0.22,Interest-Based,US,Tablet
2024-07-24,Meta Ads,Conversion Boost,Video,29951,1826,627.85,96,6.1,0.34,Interest-Based,UK,Tablet
2024-07-24,Google Ads,Retargeting,Video,6721,1346,1369.95,31,20.03,1.02,Interest-Based,CA,Mobile
2024-07-24,Google Ads,Brand Awareness,Video,21481,1575,1284.16,77,7.33,0.82,Interest-Based,AU,Desktop
2024-07-24,Meta Ads,Conversion Boost,Desktop,14900,806,1378.06,44,5.41,1.71,Custom,US,Mobile
2024-07-24,Meta Ads,Lead Gen,Display,33175,2170,756.77,67,6.54,0.35,Lookalike,UK,Mobile
2024-07-24,Meta Ads,Conversion Boost,Search,49357,804,446.13,64,1.63,0.55,Lookalike,US,Desktop
2024-07-24,Google Ads,Retargeting,Display,49310,1732,1110.36,75,3.51,0.64,Custom,AU,Mobile
2024-07-24,Google Ads,Retargeting,Desktop,49038,1756,1191.82,62,3.58,0.68,Custom,UK,Mobile
2024-07-24,Meta Ads,Retargeting,Search,22423,2784,380.95,79,12.42,0.14,Broad,UK,Desktop
2024-07-24,Google Ads,Retargeting,Mobile,33662,857,1366.29,86,2.55,1.59,Interest-Based,US,Mobile
2024-07-24,Google Ads,Lead Gen,Mobile,34074,2820,38.75,64,8.28,0.01,Custom,US,Mobile
2024-07-24,Meta Ads,Lead Gen,Mobile,47670,481,335.88,53,1.01,0.7,Broad,CA,Mobile
2024-07-24,Meta Ads,Retargeting,Mobile,9244,354,1167.57,89,3.83,3.3,Custom,CA,Tablet
2024-07-24,Meta Ads,Conversion Boost,Carousel,13455,1968,993.91,69,14.63,0.51,Broad,UK,Mobile
2024-07-24,Google Ads,Lead Gen,Mobile,41385,2990,191.99,87,7.22,0.06,Broad,UK,Mobile
2024-07-24,Google Ads,Lead Gen,Mobile,3711,2169,1364.54,24,58.45,0.63,Lookalike,UK,Mobile
2024-07-24,Google Ads,Retargeting,Display,29681,1173,415.42,50,3.95,0.35,Broad,AU,Desktop
2024-07-24,Meta Ads,Lead Gen,Video,14916,843,28.23,31,5.65,0.03,Interest-Based,US,Tablet
2024-07-24,Google Ads,Conversion Boost,Carousel,34457,168,947.0,32,0.49,5.64,Interest-Based,AU,Desktop
2024-07-24,Meta Ads,Brand Awareness,Mobile,3550,2947,456.65,14,83.01,0.15,Lookalike,UK,Tablet
2024-07-24,Meta Ads,Lead Gen,Search,35024,968,491.62,12,2.76,0.51,Broad,CA,Tablet
2024-07-24,Meta Ads,Brand Awareness,Search,19412,2183,816.0,2,11.25,0.37,Broad,CA,Desktop
2024-07-24,Meta Ads,Brand Awareness,Carousel,22739,149,621.84,69,0.66,4.17,Broad,IN,Mobile
2024-07-24,Meta Ads,Retargeting,Display,1269,717,900.84,44,56.5,1.26,Custom,CA,Tablet
2024-07-24,Google Ads,Brand Awareness,Mobile,8282,2999,324.95,2,36.21,0.11,Interest-Based,CA,Tablet
2024-07-24,Google Ads,Conversion Boost,Desktop,22896,2178,711.55,13,9.51,0.33,Broad,CA,Mobile
2024-07-24,Meta Ads,Conversion Boost,Display,26956,2585,83.57,3,9.59,0.03,Custom,AU,Mobile
2024-07-24,Google Ads,Conversion Boost,Desktop,20655,444,576.9,51,2.15,1.3,Lookalike,US,Mobile
2024-07-24,Meta Ads,Retargeting,Desktop,42321,221,128.29,1,0.52,0.58,Custom,CA,Tablet
2024-07-24,Google Ads,Retargeting,Desktop,21318,484,427.3,11,2.27,0.88,Broad,US,Mobile
2024-07-24,Google Ads,Brand Awareness,Carousel,16682,289,1079.3,74,1.73,3.73,Custom,UK,Mobile
2024-07-24,Meta Ads,Conversion Boost,Mobile,34702,283,1135.7,91,0.82,4.01,Broad,IN,Mobile
2024-07-24,Meta Ads,Conversion Boost,Carousel,15918,2371,297.76,46,14.9,0.13,Custom,IN,Mobile
2024-07-24,Meta Ads,Conversion Boost,Search,31410,2660,860.01,59,8.47,0.32,Lookalike,US,Tablet
2024-07-24,Meta Ads,Brand Awareness,Mobile,20205,1631,1026.48,84,8.07,0.63,Lookalike,AU,Mobile
2024-07-24,Meta Ads,Retargeting,Mobile,21596,1768,806.85,32,8.19,0.46,Lookalike,UK,Tablet
2024-07-24,Google Ads,Conversion Boost,Search,42668,2885,898.86,97,6.76,0.31,Broad,CA,Desktop
2024-07-24,Meta Ads,Conversion Boost,Video,17847,2353,907.92,62,13.18,0.39,Lookalike,US,Mobile
2024-07-24,Google Ads,Retargeting,Desktop,42347,875,1463.43,57,2.07,1.67,Custom,CA,Mobile
2024-07-24,Meta Ads,Lead Gen,Desktop,9426,2669,229.65,79,28.32,0.09,Broad,UK,Desktop
2024-07-24,Meta Ads,Lead Gen,Search,11145,672,676.32,65,6.03,1.01,Custom,CA,Mobile
2024-07-24,Google Ads,Lead Gen,Desktop,35972,566,368.9,97,1.57,0.65,Broad,US,Desktop
2024-07-24,Google Ads,Lead Gen,Search,34538,1626,26.03,47,4.71,0.02,Broad,UK,Desktop
2024-07-25,Meta Ads,Conversion Boost,Video,9153,2229,935.08,80,24.35,0.42,Lookalike,AU,Tablet
2024-07-25,Meta Ads,Lead Gen,Search,47072,2212,615.86,12,4.7,0.28,Lookalike,US,Mobile
2024-07-25,Google Ads,Brand Awareness,Mobile,20737,1364,1092.27,63,6.58,0.8,Custom,UK,Mobile
2024-07-25,Meta Ads,Conversion Boost,Search,12880,2380,537.27,62,18.48,0.23,Interest-Based,UK,Tablet
2024-07-25,Google Ads,Conversion Boost,Desktop,32479,143,1068.63,88,0.44,7.47,Broad,AU,Desktop
2024-07-25,Google Ads,Conversion Boost,Video,20676,1192,61.29,43,5.77,0.05,Custom,CA,Tablet
2024-07-25,Google Ads,Lead Gen,Display,35497,878,1014.49,2,2.47,1.16,Custom,UK,Desktop
2024-07-25,Meta Ads,Brand Awareness,Video,48382,2441,63.18,61,5.05,0.03,Broad,US,Tablet
2024-07-25,Meta Ads,Brand Awareness,Desktop,42428,1538,246.76,42,3.62,0.16,Custom,IN,Tablet
2024-07-25,Google Ads,Conversion Boost,Mobile,44339,1290,1450.46,38,2.91,1.12,Interest-Based,US,Desktop
2024-07-25,Google Ads,Lead Gen,Carousel,22854,1243,868.13,99,5.44,0.7,Interest-Based,IN,Mobile
2024-07-25,Google Ads,Conversion Boost,Mobile,2584,666,42.84,86,25.77,0.06,Interest-Based,AU,Desktop
2024-07-25,Google Ads,Lead Gen,Display,15689,604,537.81,41,3.85,0.89,Custom,UK,Mobile
2024-07-25,Google Ads,Brand Awareness,Desktop,10819,1489,1221.01,76,13.76,0.82,Custom,AU,Mobile
2024-07-25,Meta Ads,Brand Awareness,Video,19273,288,1070.92,23,1.49,3.72,Broad,UK,Mobile
2024-07-25,Google Ads,Retargeting,Display,11691,1493,1126.87,39,12.77,0.75,Broad,UK,Tablet
2024-07-25,Google Ads,Retargeting,Video,18605,1819,1353.34,51,9.78,0.74,Interest-Based,CA,Desktop
2024-07-25,Google Ads,Retargeting,Desktop,18228,1884,1382.81,23,10.34,0.73,Interest-Based,UK,Mobile
2024-07-25,Meta Ads,Lead Gen,Search,11785,2568,191.75,25,21.79,0.07,Custom,AU,Tablet
2024-07-25,Meta Ads,Brand Awareness,Video,34105,981,65.56,68,2.88,0.07,Broad,IN,Desktop
2024-07-25,Google Ads,Conversion Boost,Carousel,31213,1107,1451.42,36,3.55,1.31,Custom,UK,Tablet
2024-07-25,Google Ads,Conversion Boost,Desktop,3707,553,1454.74,75,14.92,2.63,Lookalike,US,Mobile
2024-07-25,Meta Ads,Brand Awareness,Search,12450,2748,622.44,39,22.07,0.23,Interest-Based,CA,Tablet
2024-07-25,Meta Ads,Brand Awareness,Carousel,24245,2207,1148.67,86,9.1,0.52,Lookalike,IN,Tablet
2024-07-25,Google Ads,Lead Gen,Desktop,30283,2806,929.83,66,9.27,0.33,Lookalike,CA,Desktop
2024-07-25,Google Ads,Lead Gen,Desktop,34183,53,426.51,25,0.16,8.05,Custom,CA,Tablet
2024-07-25,Meta Ads,Retargeting,Display,38497,1789,1351.24,52,4.65,0.76,Interest-Based,AU,Mobile
2024-07-25,Meta Ads,Retargeting,Desktop,20373,2617,1328.97,29,12.85,0.51,Custom,US,Mobile
2024-07-25,Meta Ads,Lead Gen,Display,46557,644,1001.55,7,1.38,1.56,Lookalike,IN,Tablet
2024-07-25,Google Ads,Lead Gen,Display,11703,2123,793.83,50,18.14,0.37,Broad,AU,Desktop
2024-07-25,Meta Ads,Lead Gen,Desktop,27045,2140,436.39,61,7.91,0.2,Custom,AU,Desktop
2024-07-25,Meta Ads,Lead Gen,Video,5099,1995,1481.32,48,39.13,0.74,Lookalike,UK,Mobile
2024-07-25,Meta Ads,Brand Awareness,Carousel,47330,125,884.24,27,0.26,7.07,Lookalike,UK,Mobile
2024-07-25,Google Ads,Brand Awareness,Search,17382,1241,682.31,44,7.14,0.55,Custom,IN,Desktop
2024-07-25,Google Ads,Lead Gen,Video,20539,2894,173.07,52,14.09,0.06,Interest-Based,AU,Mobile
2024-07-25,Meta Ads,Lead Gen,Carousel,38914,786,437.74,99,2.02,0.56,Broad,UK,Desktop
2024-07-25,Google Ads,Lead Gen,Video,1208,2033,949.82,58,168.29,0.47,Lookalike,IN,Tablet
